,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
20570,57,admin.,married,university.degree,no,no,no,cellular,aug,tue,612,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20571,31,housemaid,married,basic.4y,no,no,yes,cellular,aug,tue,129,6,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20572,45,management,married,university.degree,no,yes,no,cellular,aug,tue,1735,4,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
20573,54,admin.,married,university.degree,no,yes,no,cellular,aug,tue,243,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20574,56,blue-collar,married,,no,yes,no,cellular,aug,tue,178,8,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20575,38,technician,married,professional.course,no,yes,no,cellular,aug,tue,124,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20576,44,management,married,basic.9y,no,yes,no,cellular,aug,tue,284,4,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20577,33,technician,married,professional.course,no,no,no,cellular,aug,tue,129,4,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20578,34,admin.,married,high.school,no,yes,no,cellular,aug,tue,228,5,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20579,33,technician,married,professional.course,no,yes,no,cellular,aug,tue,940,10,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
20580,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,460,2,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20581,32,technician,married,professional.course,,yes,no,cellular,aug,tue,796,4,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
20582,54,services,married,high.school,no,yes,no,cellular,aug,tue,136,5,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20583,46,blue-collar,married,basic.4y,,yes,no,cellular,aug,tue,58,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20584,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,465,6,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20585,54,blue-collar,married,basic.9y,,no,no,cellular,aug,tue,112,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20586,47,admin.,divorced,high.school,no,no,no,cellular,aug,tue,204,6,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20587,32,admin.,married,high.school,no,yes,yes,cellular,aug,tue,711,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20588,34,admin.,single,university.degree,no,no,no,cellular,aug,tue,121,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20589,46,blue-collar,married,basic.4y,,no,no,cellular,aug,tue,83,2,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20590,54,services,married,high.school,no,no,no,cellular,aug,tue,321,4,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20591,41,technician,married,professional.course,no,no,no,cellular,aug,tue,1476,2,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20592,35,technician,married,university.degree,no,no,yes,cellular,aug,tue,204,2,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20593,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,161,2,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20594,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,120,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20595,46,services,married,basic.4y,,no,no,cellular,aug,tue,507,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
20596,31,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,77,6,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20597,60,services,married,basic.4y,no,yes,no,telephone,aug,wed,767,7,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20598,54,blue-collar,married,basic.9y,,yes,no,cellular,aug,wed,388,4,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20599,56,admin.,married,professional.course,no,yes,no,cellular,aug,wed,106,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20600,32,technician,single,university.degree,no,yes,no,cellular,aug,wed,168,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20601,35,management,married,university.degree,no,yes,yes,cellular,aug,wed,239,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20602,57,self-employed,married,basic.9y,no,no,no,cellular,aug,wed,139,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20603,29,technician,,high.school,no,yes,no,cellular,aug,wed,78,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20604,29,technician,,high.school,no,yes,no,cellular,aug,wed,536,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20605,36,admin.,married,university.degree,,yes,no,cellular,aug,wed,295,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20606,32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,224,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20607,35,admin.,married,university.degree,,yes,yes,cellular,aug,wed,156,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20608,34,admin.,married,university.degree,,yes,no,cellular,aug,wed,206,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20609,33,technician,single,university.degree,no,no,no,cellular,aug,wed,317,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20610,30,technician,married,high.school,no,no,no,cellular,aug,wed,176,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20611,35,technician,married,professional.course,,yes,yes,cellular,aug,wed,69,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20612,44,management,married,basic.9y,no,yes,no,cellular,aug,wed,244,4,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20613,46,technician,married,professional.course,no,yes,no,cellular,aug,wed,114,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20614,35,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,132,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20615,41,housemaid,married,basic.6y,,no,no,cellular,aug,wed,186,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20616,30,technician,married,professional.course,no,no,yes,cellular,aug,wed,128,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20617,30,technician,married,professional.course,no,yes,no,cellular,aug,wed,78,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20618,44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,128,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20619,30,technician,married,professional.course,no,no,yes,cellular,aug,wed,100,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20620,51,admin.,married,university.degree,,yes,no,cellular,aug,wed,96,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20621,32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1842,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20622,51,admin.,married,university.degree,,,,cellular,aug,wed,332,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20623,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,159,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20624,34,admin.,single,university.degree,,no,no,telephone,aug,wed,127,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20625,31,technician,single,high.school,no,no,no,cellular,aug,wed,303,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20626,45,blue-collar,married,high.school,,yes,no,cellular,aug,wed,969,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20627,59,retired,married,university.degree,no,no,yes,cellular,aug,wed,295,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20628,38,management,married,university.degree,no,no,no,cellular,aug,wed,157,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20629,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,823,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20630,38,management,married,university.degree,no,no,no,cellular,aug,wed,58,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20631,33,technician,married,high.school,no,no,no,cellular,aug,wed,703,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20632,43,admin.,married,university.degree,no,no,no,telephone,aug,wed,618,8,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20633,47,services,married,high.school,,yes,no,cellular,aug,wed,370,4,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20634,31,services,single,university.degree,,yes,no,cellular,aug,wed,55,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20635,58,admin.,married,university.degree,no,yes,no,cellular,aug,wed,225,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20636,58,admin.,married,university.degree,no,no,no,cellular,aug,wed,460,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20637,32,technician,single,university.degree,no,yes,yes,cellular,aug,wed,93,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20638,35,technician,married,university.degree,no,yes,no,cellular,aug,wed,455,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20639,51,admin.,single,university.degree,no,no,no,telephone,aug,wed,214,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20640,52,admin.,married,high.school,no,no,no,cellular,aug,wed,139,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20641,44,technician,divorced,professional.course,no,no,no,cellular,aug,wed,57,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20642,38,management,married,university.degree,,no,yes,cellular,aug,wed,107,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20643,46,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,239,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20644,36,admin.,single,university.degree,no,no,no,cellular,aug,wed,142,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20645,56,admin.,married,university.degree,,yes,yes,cellular,aug,wed,287,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20646,39,technician,married,professional.course,no,yes,yes,cellular,aug,wed,86,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20647,40,management,married,high.school,no,no,yes,cellular,aug,wed,258,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20648,34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,185,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20649,39,technician,married,professional.course,no,no,no,cellular,aug,wed,458,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20650,54,services,married,basic.4y,no,no,no,cellular,aug,wed,211,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20651,57,admin.,single,university.degree,,yes,yes,cellular,aug,wed,73,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20652,33,admin.,single,university.degree,,yes,yes,cellular,aug,wed,121,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20653,54,services,married,basic.4y,no,yes,yes,cellular,aug,wed,900,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20654,57,admin.,single,university.degree,,yes,yes,cellular,aug,wed,143,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20655,57,admin.,single,university.degree,,yes,no,cellular,aug,wed,334,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20656,57,admin.,single,university.degree,,no,no,cellular,aug,wed,112,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20657,55,entrepreneur,divorced,high.school,,no,no,cellular,aug,wed,88,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20658,32,technician,married,university.degree,no,yes,yes,cellular,aug,wed,123,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20659,29,technician,single,professional.course,no,yes,yes,cellular,aug,wed,106,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20660,40,technician,married,professional.course,,yes,yes,cellular,aug,wed,115,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20661,46,admin.,married,university.degree,no,yes,no,cellular,aug,wed,73,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20662,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,71,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20663,33,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,110,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20664,57,admin.,married,university.degree,,no,no,cellular,aug,wed,846,4,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20665,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,334,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20666,34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,105,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20667,34,admin.,divorced,university.degree,no,yes,yes,cellular,aug,wed,109,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20668,42,unemployed,married,university.degree,,no,yes,cellular,aug,wed,110,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20669,58,admin.,married,university.degree,no,no,no,cellular,aug,wed,233,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20670,48,unemployed,married,basic.4y,,yes,no,cellular,aug,wed,57,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20671,30,technician,married,university.degree,,no,yes,cellular,aug,wed,96,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20672,42,admin.,married,university.degree,no,no,no,cellular,aug,wed,58,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20673,44,admin.,married,university.degree,,no,yes,cellular,aug,wed,227,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20674,48,management,married,university.degree,,no,no,cellular,aug,wed,127,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20675,36,admin.,divorced,university.degree,,yes,yes,cellular,aug,wed,283,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20676,54,admin.,single,university.degree,no,yes,no,cellular,aug,wed,104,9,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20677,41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,206,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20678,31,admin.,married,high.school,no,yes,no,cellular,aug,wed,91,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20679,31,admin.,married,high.school,no,yes,no,cellular,aug,wed,170,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20680,41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,460,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20681,33,technician,single,university.degree,,,,cellular,aug,wed,690,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20682,45,self-employed,married,basic.6y,no,yes,no,cellular,aug,wed,100,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20683,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,127,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20684,40,technician,married,professional.course,,yes,no,cellular,aug,wed,192,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20685,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,114,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20686,32,technician,married,professional.course,no,yes,no,cellular,aug,wed,159,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20687,29,technician,married,university.degree,no,no,no,cellular,aug,wed,183,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20688,29,technician,married,university.degree,no,no,yes,cellular,aug,wed,80,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20689,55,technician,married,university.degree,,no,no,cellular,aug,wed,144,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20690,45,technician,married,professional.course,no,no,no,cellular,aug,wed,132,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20691,57,admin.,single,university.degree,,yes,no,cellular,aug,wed,86,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20692,52,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,269,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20693,54,blue-collar,married,basic.4y,,yes,no,cellular,aug,wed,73,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20694,54,blue-collar,married,basic.4y,,yes,no,cellular,aug,wed,261,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20695,31,technician,married,professional.course,no,yes,no,cellular,aug,wed,409,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20696,34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,100,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20697,54,blue-collar,married,basic.4y,,yes,no,cellular,aug,wed,60,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20698,34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,165,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20699,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,94,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20700,45,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,325,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20701,54,blue-collar,married,basic.4y,,,,cellular,aug,wed,88,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20702,29,technician,married,university.degree,no,no,no,cellular,aug,wed,201,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20703,57,admin.,married,university.degree,no,no,no,cellular,aug,wed,182,6,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20704,54,blue-collar,married,basic.4y,,yes,no,cellular,aug,wed,403,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20705,50,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1149,5,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20706,39,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,130,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20707,33,technician,single,university.degree,no,yes,no,telephone,aug,wed,827,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20708,40,management,married,high.school,no,no,yes,cellular,aug,wed,119,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20709,40,management,married,high.school,no,yes,no,cellular,aug,wed,286,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20710,39,management,married,high.school,no,no,no,cellular,aug,wed,271,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20711,39,admin.,single,university.degree,no,yes,no,cellular,aug,wed,169,5,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20712,30,technician,married,high.school,no,yes,no,cellular,aug,wed,143,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20713,52,admin.,married,university.degree,,yes,no,cellular,aug,wed,81,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20714,59,blue-collar,married,basic.4y,,yes,no,cellular,aug,wed,145,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20715,44,admin.,married,university.degree,,yes,no,cellular,aug,wed,641,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20716,34,technician,single,university.degree,no,no,no,cellular,aug,wed,62,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20717,46,blue-collar,married,basic.6y,,no,no,cellular,aug,wed,151,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20718,31,technician,married,professional.course,no,yes,no,cellular,aug,wed,87,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20719,34,admin.,married,university.degree,no,no,no,cellular,aug,wed,202,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20720,34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,270,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20721,30,admin.,married,high.school,,yes,no,cellular,aug,wed,299,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20722,57,admin.,single,university.degree,,yes,no,cellular,aug,wed,404,4,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20723,39,technician,married,professional.course,no,yes,yes,cellular,aug,wed,657,6,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20724,58,retired,married,basic.4y,no,no,no,cellular,aug,wed,180,4,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20725,52,technician,married,professional.course,no,yes,yes,cellular,aug,wed,203,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20726,33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,66,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20727,32,management,married,university.degree,no,yes,no,cellular,aug,wed,78,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20728,56,admin.,married,university.degree,,yes,no,cellular,aug,wed,78,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20729,53,admin.,married,university.degree,no,yes,no,cellular,aug,wed,79,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20730,54,services,married,basic.4y,no,yes,yes,cellular,aug,wed,250,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20731,60,retired,married,basic.9y,,no,no,cellular,aug,wed,707,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20732,32,admin.,single,university.degree,,yes,no,cellular,aug,wed,141,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20733,50,services,married,high.school,no,yes,no,cellular,aug,wed,737,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20734,55,technician,married,university.degree,,yes,no,cellular,aug,wed,150,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20735,34,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,324,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20736,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,156,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20737,31,technician,married,professional.course,no,no,no,cellular,aug,wed,112,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20738,58,admin.,married,university.degree,no,yes,no,cellular,aug,wed,328,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20739,31,technician,married,university.degree,no,yes,yes,cellular,aug,wed,156,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20740,31,technician,married,university.degree,no,yes,no,cellular,aug,wed,376,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20741,44,management,married,basic.9y,no,yes,no,cellular,aug,wed,260,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20742,46,admin.,married,high.school,no,no,yes,cellular,aug,wed,871,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20743,32,technician,married,university.degree,no,yes,yes,cellular,aug,wed,89,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20744,48,admin.,married,high.school,no,yes,no,cellular,aug,wed,110,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20745,57,blue-collar,married,basic.9y,,no,no,cellular,aug,wed,175,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20746,57,blue-collar,married,basic.9y,,yes,no,cellular,aug,wed,122,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20747,57,blue-collar,married,basic.9y,,yes,no,cellular,aug,wed,145,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20748,34,entrepreneur,married,,no,yes,no,cellular,aug,wed,98,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20749,34,entrepreneur,married,,no,no,no,cellular,aug,wed,165,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20750,40,management,married,high.school,no,no,no,cellular,aug,wed,838,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
20751,34,entrepreneur,married,,no,yes,yes,cellular,aug,wed,684,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
20752,44,blue-collar,married,basic.4y,,yes,yes,cellular,aug,wed,310,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
